Target Name,Target No.
NOWFLOATS TECHNOLOGIES PRIVATE LIMITED,11818
NR Finance Mexico S.A. de C.V. Sociedad Financ,15601
"NRF HOLDCO, LLC",24443
"NRFC NNN Holdings, LLC",22502
NRG FIRST POWER HOLDINGS I,9379
NRG PEAKER FINANCE COMPANY LLC,21874
NRG SOUTH CENTRAL GENERATING LLC,21610
NRSS XXXI (B) TRANSMISSION LIMITED,11687
NRW.BANK,7643
"NTL (Delaware), Inc.",21511
NTT FINANCE CORPORATION,13513
NTT FINANCE UK LIMITED,9953
Nuclear Energy Holdings LLC,22226
Nucleo S.A.,17083
NUFARM INDUSTRIA QUIMICA E FARMACEUTICA S.A.,4457
NUOVA BANCA DELLE MARCHE SOCIETA PER AZIONI,12343
nVent Finance S.a r.l.,15377
NWD (MTN) Limited,25295
NWD FINANCE (BVI) LIMITED,25204
NXTRA DATA LIMITED,12042
NYKREDIT BANK A/S,7902
NYKREDIT HOLDING A/S,7899
NYKREDIT REALKREDIT A/S,7895
Nynas AB (publ),17566
O2 Telefonica Deutschland Finanzierungs GmbH,7730
OAK BANK,22646
"OAO ""Detskii mir-Tsentr""",17223
"OAO ""Gazprom gazenergoset'""",17234
"OAO ""OTP Bank""",17160
"OAO ""Vneshneekonomicheskoe aktsionernoe obshch",17232
OAO Severo-Zapadnyi Telekom,17196
Obshchestvo s ogranichennoi otvetstvennost'iu,17267
Obshchestvo s ogranichennoi otvetstvennostiu M,17211
OCBC Al-Amin Bank Berhad,15876
OCBC Bank (Malaysia) Berhad,15851
OCBC Wing Hang Bank (China) Limited,7000
OCBC Wing Hang Bank Limited (Macau),15471
OCCIDENTAL DE COLOMBIA LLC,7344
Oceanografia SA de CV,15618
Ochiba 2015 B.V.,16386
"OCI Specialty Co., Ltd",14484
OCP S.A.,15449
OEBB-Infrastruktur Aktiengesellschaft,2887
Oersted Wind Power TW Holding A/S,7925
Oesterreichische Hotel- und Tourismusbank Gese,2896
OFFENTLIG BYGG KONGSVINGER AS,16614
"Office Depot de MEXICO, S.A. de C.V.",15658
Office Depot Inc,1585
OFFICINE MACCAFERRI - S.P.A.,12321
Offshore Group Investment Limited,14867
OFIR OPTRONIKA BE`AM,11145
OGUCHI BOOK BINDING & PRINTING CO. LTD.,13648
OGX Austria GmbH,2901
OGX Maranhao Petroleo e Gas Ltda,4272
OHL OPERACIONES SA,8174
Oi Brasil Holdings Cooperatief U.A.,16390
OI European Group B.V.,16254
Oi Movel S.A. - Em Recuperacao Judicial,4460
"OIL CASUALTY INSURANCE, LTD.",3875
OIL INDIA INTERNATIONAL PTE. LTD.,17947
OIL INSURANCE LIMITED,3871
"OJSC ""MTS Bank""",17169
OLD CARCO LLC,21108
Old Carco LLC,22388
Old Mutual Life Assurance Company (South Afric,25572
"OLD PLANK TRAIL COMMUNITY BANK, NATIONAL ASSOC",23481
Oleoducto Central S.A.(Ocensa),7310
Oliver Capital S.A R.L.,15406
OLSA S.P.A.,12340
OM Asset Management PLC,9687
OMGRID FUNDING LIMITED,15002
"OMX Timber Finance Investments I, LLC",21956
ONCOR ELECTRIC DELIVERY COMPANY LLC,21738
"OneBeacon U.S. Holdings, Inc.",21809
ONESAVINGS BANK PLC,9484
Onesteel Limited,579
ONGC MANGALORE PETROCHEMICALS LIMITED,11579
ONGC Videsh Limited,11552
ONGC VIDESH VANKORNEFT PTE. LTD.,17942
Ontario Power Generation Inc.,5108
"OOO ""Rusfinans Bank""",17229
OOO ''VTB-Lizing Finans'',17237
OOREDOO TAMWEEL LIMITED,14929
OP Osuuskunta,8210
OP-Asuntoluottopankki Oyj,8205
"Open Bank, S.A.",8061
"OPEN TEXT HOLDINGS, INC.",24949
OP-Henkivakuutus Oy,8207
Ophthotech Corp,23711
OPTIVO,9931
OPTIVO FINANCE PLC,9517
Optus Finance Pty Ltd,3279
OPUSALPHA FUNDING LIMITED,10942
ORANO S.A.,8632
ORAZUL ENERGY PERU S.A.,16839
ORBIT GROUP LIMITED,9722
ORBITA FUNDING 2017-1 PLC,9847
Orbite Aluminae Inc.,4618
OrCal Geothermal Inc.,22049
ORCHESTRA BORROWER LLC,24513
"Organizacion de Proyectos de Infraestructura,",15667
Orient Hongsheng Limited,10541
ORIENT HUIZHI LIMITED,25394
ORIENT ZHIHUI LIMITED,10562
ORIX Capital Korea Corporation,14385
ORIX Credit Corporation,13606
ORIX Credit Malaysia Sdn Bhd,16026
ORIX METRO LEASING AND FINANCE CORPORATION,16902
ORLEN Capital AB,17609
Orocobre Ltd,3165
OSA GOLIATH PTE. LTD.,17908
OSK I CM SDN. BHD.,16009
OSKIB SDN. BHD.,15830
Ostasiatiske KOM A/S,1203
Ostplatz Leipzig Work & Life GmbH & Co. KG,7806
OSTRO ENERGY PRIVATE LIMITED,11839
OSTRO RENEWABLES PRIVATE LIMITED,11691
OTKRYTIYE BROKER AO,17239
"Otkrytoe aktsionernoe obshchestvo ""Sankt-Peter",17264
"Otkrytoe aktsionernoe obshchestvo ""Vimm-Bill'-",17209
Otokoc Otomotiv Ticaret ve Sanayi Anonim Sirke,18261
OTP Jelzalogbank Zartkoruen Mukodo Rt.,10679
OUTDOOR INC.,23806
OvaScience Inc,23470
OVPH LIMITED,14978
Owens-Brockway Glass Container Inc.,21697
OXFORD STREET FINANCE LIMITED,12420
OXLEY MTN PTE. LTD.,17950
OZTEL HOLDINGS SPC LIMITED,2736
P. H. Glatfelter Company,20391
P.T. Bank Negara Indonesia (Persero) Tbk,9417
P.T. Summit Oto Finance,10811
P4 SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,16995
PAC LEASE BERHAD,15863
Pacifico S.A. Entidad Prestadora de Salud,16840
PACKET ONE NETWORKS (MALAYSIA) SDN. BHD.,15898
PACNET LIMITED,10443
Paddy Power PLC,10909
PAKUWON PRIMA PTE. LTD.,17921
PALIWAL REAL ESTATE LIMITED,12045
PANAMA CANAL RAILWAY COMPANY,16747
PANHANDLE STATE BANK,22658
"Pantos Logistics Co.,Ltd",14466
PARAGON ASRA HOUSING LIMITED,9833
PARAMPUJYA SOLAR ENERGY PRIVATE LIMITED,11791
PARK INTERMEDIATE HOLDINGS LLC,24431
PARKWAY PANTAI LIMITED,17882
PARNAIBA GERACAO E COMERCIALIZACAO DE ENERGIA,4537
parnas hotel,14396
Partygaming PLC,881
"Pastor Participaciones Preferentes, SA Unipers",8046
PATRIMONIO AUTONOMO ODL - ECOPETROL,7335
Pavilion REIT Bond Capital Berhad,15988
PB Issuer (No.4) Limited,25329
PB Issuer (No.5) Limited,10628
PBFIN BERHAD,15869
PBI Capital Trust,21509
PC Financial Partnership,5080
PCPD CAPITAL LIMITED,14998
pdvWireless Inc,23946
PE ENVIRONMENTAL FUNDING LLC,22378
Peab Finans Aktiebolag,17590
Pearl Second Merger Sub LLC,25149
Pearson Dollar Finance plc,9210
Pearson Dollar Finance Two PLC,9364
PEBBLE BAY DEVELOPERS PRIVATE LTD,11650
PEDRA CHEIROSA I ENERGIA S.A.,4390
Pedra Cheirosa II Energia S.A.,4392
PEEL LAND AND PROPERTY INVESTMENTS PLC,9330
PEGMATITE PUBLIC LIMITED COMPANY,10993
Pekao Bank Hipoteczny Spolka Akcyjna,16976
Pelabuhan Tanjung Pelepas Sdn Bhd,15886
PENANG PORT SDN. BHD.,15860
PENARIAN HOUSING FINANCE PLC,9827
PENARTH MASTER ISSUER PLC,9385
Pendeford Mortgages No 1 PLC,9004
PENGERANG LNG (TWO) SDN. BHD.,16027
Peninsula Gaming L.L.C,21562
"PENINSULA PACIFIC ENTERTAINMENT, LLC",24976
Peoples State Bank,22123
PERMANENT MASTER ISSUER PLC,9299
"Pernix Sleep, Inc.",19571
"PERSHING ROAD DEVELOPMENT COMPANY, LLC",22021
PERSONALHUSET STAFFING GROUP AS,16587
PERTH AIRPORT PTY LTD,3302
Perusahaan Perseroan (Persero) PT Perusahaan L,10796
PERVYI KONTEYNERNYI TERMINAL AO,17282
PETRODRILL FIVE LIMITED,25209
Petrodrill Four Limited,25208
"Petroleos de Venezuela, S.A.",25195
PETROLEOS DEL PERU - PETROPERU S.A.,16827
Petronas Capital Limited,15801
PETRONAS ENERGY CANADA LTD.,5386
Petronas Global Sukuk Ltd,15890
Petrorio Luxembourg S.a r.l.,15405
Pfandbriefbank Schweizerischer Hypothekarinsti,5583
Pfandbriefzentrale der schweizerischen Kantona,5567
PFG Escrow Corporation,24909
PGE Sweden AB (publ),17606
PGH CAPITAL LIMITED,11036
PGN Euro Finance 2003 Limited,15500
PGNiG Finance AB (publ),17587
Phaello Finance Company (Proprietary) Limited,25595
PHBS Limited,14871
"PHH LIQUIDATION TRUST, INC.",20402
PHH MORTGAGE CORPORATION,22479
PHL FININVEST PRIVATE LIMITED,11902
PHOENIX GUARANTOR INC.,24830
Phoenix Lead Ltd,25386
Phoenix Tower Participacoes S.A.,4473
PHOSAGRO BOND FUNDING DESIGNATED ACTIVITY COMP,11017
PIC AU HOLDINGS LLC,25143
"PICASSO FINANCE SUB, INC.",25004
"Piedmont Operating Partnership, L.P.",22356
PILTEL (CAYMAN) LTD.,14742
PINE STREET TRUST I,24820
PINE STREET TRUST II,24821
PINGAN REAL ESTATE CAPITAL LIMITED,10551
PIOMBINO STEEL LIMITED,12028
Pipeline Funding Company LLC,22914
PIPELINE INFRASTRUCTURE PRIVATE LIMITED,11905
Pirapora II Energias Renovaveis S.A.,4438
PIRAPORA II SOLAR HOLDING SA,4428
Pirapora III Energias Renovaveis S.A.,4437
Pirapora IV Energias Renovaveis S.A,4439
PISCES FINANCE II LIMITED,14826
"PITTSBURGH GLASS WORKS, LLC",22663
PIV Investment Finance (Cayman) Limited,14741
Plagwitzer Immobiliengesellschaft mbH,7849
Plagwitzer Projektentwicklungsgesellschaft Mbh,7836
PLAINS MIDSTREAM CANADA ULC,5122
PLATFORM SPECIALTY PRODUCTS CORPORATION,23612
PLATOU EIENDOMSINVEST 114 AS,16619
"Plaza Drive Properties, LLC",23121
PNK Finance Corp,23654
PNPP II Funding  Corporation,21163
"Pocheon Power Co., Ltd.",14366
POINT ZONE (M) SDN. BHD.,15911
"Polar Tankers, Inc.",22337
"Popular North America, Inc.",21269
Port Dickson Power Berhad,15804
PORTERBROOK RAIL FINANCE LIMITED,9391
"Portfolio Recovery Associates, Inc.",19256
Porto do Pecem Geracao de Energia S/A,4408
"PORTOSEG S/A - CREDITO, FINANCIAMENTO E INVEST",4403
POSCO MAHARASHTRA STEEL PRIVATE LIMITED,11628
Posojilnica Bank eGen,2861
"POSPOWER Co., Ltd.",14387
Poste Vita S.p.A.,12265
POSTECH VENTURE CAPITAL CORPORATION,14427
POTAMI ENERGIA SA,4416
Powell River Energy Inc.,5088
Power Regal Group Limited,25221
POWERGRID VIZAG TRANSMISSION LIMITED,11736
Powerlinks Transmission Limited,11734
PPL Electric Utilities Corporation,20914
"PPL Montana, LLC",21661
PQ CORPORATION,21989
PQ GROUP HOLDINGS INC.,24540
Prai Power Sdn. Bhd.,15811
PRATHAMESH SOLARFARMS LIMITED,11833
PRAYATNA DEVELOPERS PRIVATE LIMITED,11795
PREMIER AIRCRAFT LEASING (EXIM) 1 LIMITED,10990
"PREMIER ENTERTAINMENT SUB, LLC",25172
PRICOA Global Funding I,21801
Primav Construcoes e Comercio SA,4306
PRIME INCORPORACOES E CONSTRUCOES S/A.,4393
PRIME ORION PHILS. INC.,16887
Princeville State Bank,22745
Principal Bank,23385
PRINCIPAL LIFE GLOBAL FUNDING II,23431
Principal Life Income Fundings Trusts,21889
Principal Life Insurance Company,21430
Principality Building Society,9224
PRIORY FINANCE COMPANY LIMITED,9184
PRODUCTOS TISSUE DEL PERU S.A.C,16842
Produtores Energeticos de Manso S.A. - Proman,3952
Profit Century Finance Limited,10336
PRO-GEST S.P.A.,12353
Prologis Yen Finance LLC,24717
Proma S.p.A.,12338
Prominic Berhad,15912
PROMIORIENTE S.A. E.S.P,7348
ProNAi Therapeutics Inc,5332
ProSecure Funding Limited Partnership,12424
Prosegur Brasil S.A. - Transportadora de Valor,4278
Prosperity Statutory Trust IV,21910
Protecta S.A. Compania de Seguros,16824
PROTEINSIMPLE,22920
"PROTEOSTASIS THERAPEUTICS, INC.",24275
PROVEN GLORY CAPITAL LIMITED,25367
Proven Honour Capital Limited,10478
PROVIDENCE BANK,22732
PROVIDENCE ST. JOSEPH HEALTH,24611
Provinsbankernes Reallaanefond,7896
Proyectos de Infraestructura S.A.,7333
PSA CORPORATION LIMITED,17789
PSA INTERNATIONAL PTE LTD,17907
PSA TREASURY PTE LTD,17940
PSG KONSULT TREASURY LTD,25631
PSPC ESCROW CORP.,24087
PSPC Escrow II Corp,24257
PTTEP Australia International Finance Pty Limi,3494
PTTEP Canada International Finance Limited,5208
PTTEP Treasury Center Company Limited,18164
PUBLIC HOLDINGS SDN. BERHAD,16013
"Publichne aktsionerne tovarystvo ""CREDI AGRIKO",18536
"Publichne aktsionerne tovarystvo ""Dochirnii ba",18526
"Publichne aktsionerne tovarystvo ""INH Bank Ukr",18531
PUGALUR RENEWABLE PRIVATE LIMITED,11884
PUNCAK WANGI SDN. BHD.,15959
PURE GYM LIMITED,9784
PUTRAJAYA BINA SDN. BHD.,16000
Putrajaya Holdings Sdn Bhd,15803
PVNGS II Funding Corp. Inc.,21285
"Pyeongtaek energy service Co., Ltd.",14356
PZU Finance AB,17610
Q1 COMERCIAL DE ROUPAS S.A.,4310
Q10 Trust,3374
QABIL BUILDERS & CONSTRUCTIONS PRIVATE LIMITED,12025
QAH FINANCE PLC,9962
QED FINANCE PLC,9591
QGEP Participacoes SA,4249
QHP Royalty Sub LLC,22921
QIAGEN Euro Finance (Luxembourg) S.A.,15153
QIB SUKUK LTD.,14912
QIC (CAYMAN) LIMITED,15039
QLT Inc,2091
QUABIT FINANCE SA,8166
QUAD CITY BANK AND TRUST COMPANY,22692
Quadgas Finance PLC,9874
"Quality Tech, LP",23638
QUATRIM SASU,8646
Quidel Corporation,18979
"QVC, Inc.",21609
"Qwest Capital Funding, Inc.",22552
R&Q INSURANCE (MALTA) LIMITED,15494
R&Q RE (BERMUDA) LTD.,3932
R. J. REYNOLDS TOBACCO COMPANY,21171
"R.J. Reynolds Tobacco Holdings, Inc.",21976
Rabo Australia Limited,3408
Rabo Capital Securities Limited,16697
