Target Name,Target No.
FUTURISTIC MEDIA AND ENTERTAINMENT LIMITED,12043
FUXIANG INVESTMENT MANAGEMENT LIMITED,25361
FWCT-2 Escrow Corporation,23817
Fysikhuset Stockholm KB,17533
G M A C FINANCIERA DE COLOMBIA S A COMPANIA DE,7327
G TERIOR Corporation,13662
Gain Silver Finance Limited,25216
"GALA CAPITAL, SICAV, S.A.",7970
Galaxy Futures Company Limited,6984
GALE SOLARFARMS LIMITED,11798
GALLERIA DEVELOPERS PRIVATE LIMITED,11624
Galliaden Holding AB (publ),17693
Gansu Province Highway Traffic Construction Gr,7140
Gansu Provincial Highway Aviation Tourism Inve,6672
Garanti Bank SA,17124
Garfunkelux Holdco 2 S.A.,15330
Garfunkelux Holdco 3 S.A.,15324
Garfunkelux S.a r.l.,15341
GARRETT LX I S.a r.l.,5677
Gases de Occidente S.A. E.S.P.,7332
GATES GLOBAL LLC,23940
GATWICK AIRPORT FINANCE PLC,9770
GATWICK AIRPORT LIMITED,9221
GATWICK FUNDING LIMITED,12453
Gazstream S.A.,15161
GB SERVICES BERHAD,15894
GB SOCIAL HOUSING (HOLDINGS) LIMITED,9894
GB SOCIAL HOUSING PLC.,9538
GB3 Sdn. Bhd.,15813
"GC FTPYME PASTOR 4, FONDO DE TITULIZACION DE A",8066
"GC FTPYME SABADELL 6, FONDO DE TITULIZACION DE",8077
GC Treasury Center Company Limited,18169
GCE Covered Bonds,8520
GCP Student Living Plc,9580
GCX LIMITED,3912
GE SCF,8524
GE SEACO FINANCE SRL,3712
Geberit International B.V.,16384
GELF Bond Issuer I S.A.,15263
Gemdale Ever Prosperity Investment Limited,10581
"GEMINI SECURITIZATION CORP., LLC",22271
GEMSTONES INTERNATIONAL LIMITED,25385
GENEBANQUE S.A.S.,8614
GENERACION EOLICA INDIA LIMITED,11756
Generacion Mediterranea S.A.,2812
Generandes Peru S.A.,16800
GENFINANCE II PLC,9438
GENM CAPITAL BERHAD,15982
GENNEIA S.A.,2802
"GenOn Americas Generation, LLC",21677
"GenOn REMA, LLC.",21637
Genossenschaft Emissionszentrale fuer gemeinnu,5586
GEO COAL INTERNATIONAL PTE. LTD.,17967
"GEO CORRECTIONS HOLDINGS, INC.",23860
GF Global Capital Limited,10639
GHATAMPUR TRANSMISSION LIMITED,11920
GHG Finance Limited,14728
GIE PSA Tresorerie,8424
Givaudan Finance Europe B.V.,16471
GLENS FALLS NATIONAL BANK AND TRUST COMPANY,22250
GLL IHT PTE. LTD.,17842
GLOBAL ATLANTIC (FIN) COMPANY,24303
Global Business Power Corporation,16905
"GLOBAL COMMUNITY Co., Ltd.",13670
GLOBAL PORTS (FINANCE) PLC,7387
Global Prime Capital Pte. Ltd.,17931
Globe Times Investments Limited,10660
Globo Comunicacoes e Participacoes S.A.,4087
Glory River Holdings Limited,25225
"GLP Capital, L.P.",23750
Gluon Xima International Limited,10557
"GM Financial de Mxico, S.A. de C.V., SOFOM, E.",15582
GMR AERO TECHNIC LIMITED,11806
GMR AEROSPACE ENGINEERING LIMITED,11814
GMR AIRPORTS LIMITED,11655
GMR Bajoli Holi Hydropower Private Limited,11912
GMR Corporate Affairs Private Limited,12010
GMR Energy Limited,11551
GMR Highways Limited,11627
GMR HYDERABAD INTERNATIONAL AIRPORT LIMITED,11674
GMR LOGISTICS PARK PRIVATE LIMITED,12022
GMR Pochanpalli Expressways Private Limited,11584
GMR Rajahmundry Energy Limited,11588
GMR WARORA ENERGY LIMITED,11573
GMT BOND ISSUER LIMITED,16702
"GNB - Companhia de Seguros de Vida, S.A.",17067
"GO DADDY OPERATING COMPANY, LLC",23592
Gogo Intermediate Holdings LLC,24331
GOHL CAPITAL LIMITED,11198
Goias Transmissao S.A.,4545
Gol Finance S.A.,15303
"Gol Finance, Inc.",4143
Gold Fields Orogen Holding (BVI) Limited,25229
"Gold Merger Sub, LLC",24325
Golden Assets International Finance Limited,25264
GOLDEN ASSETS INTERNATIONAL INVESTMENT PTE.LTD,17919
Golden Credit Card Trust,5069
GOLDEN LEGACY PTE. LTD.,17917
Goldfarb Incorporacoes Construcoes S.A.,4294
GOLDMAN SACHS (INDIA) FINANCE PRIVATE LIMITED,11606
Goldschmiedgasse 1 Besitzgesellschaft m.b.H. W,2876
GOLDWIND NEW ENERGY (HK) INVESTMENT LIMITED,10552
GORAKHPUR INFRASTRUCTURE COMPANY PRIVATE LIMIT,11748
GOSUDARSTVENNAYA TRANSPORTNAYA LIZINGOVAYA KOM,17271
"GOVCO, LLC",22424
GP WIND (JANGI) PRIVATE LIMITED,11603
GPAT Compania Financiera S.A.,2793
GPB AEROFINANS OOO,17286
GPB EUROBOND FINANCE PUBLIC LIMITED COMPANY,10953
GPB-PROYEKT OOO,17292
GPN Capital S.A.,15245
GRACECHURCH CARD PROGRAMME FUNDING PLC,9469
GRACECHURCH MORTGAGE FINANCING PLC,9322
Grand Renewable Solar LP,5359
Grande Dixence SA,5575
GRANITE MASTER ISSUER PLC,9239
"GRANVIA, a.s.",18018
"GRAY ESCROW II, INC.",25179
"GRAY ESCROW, INC.",24763
GREAT PLACES HOUSING GROUP LIMITED,9543
GREATER TORONTO AIRPORTS AUTHORITY,5025
Green Infra Corporate Solar Limited,11697
GREEN INFRA WIND FARM ASSETS LIMITED,11755
Green Infra Wind Power Generation Limited,11827
"Green Mountain Coffee Roasters, Incorporated",19425
Green Timbers Limited Partnership,5175
Greenbay Properties Ltd,15510
Greif Luxembourg Finance S.C.A.,15228
GRENKE FINANCE PUBLIC LIMITED COMPANY,10941
Griffiths McBurney L.P.,5117
GRIFOLS ESCROW ISSUER S.A.,8176
Ground International Development Limited,10206
Group Five Construction Proprietary Limited,25581
GROUPAMA BANQUE S.A.,8435
GROUPAMA SA,8462
Groupe Auchan S.A.,8450
GROUPE DE JEUX AMAYA INC.,5190
GROUPE DES ASSURANCES DU CREDIT MUTUEL SA,8626
GROUPE RESTAURANTS IMVESCOR INC.,4953
GROUPE SEB FRANCE S.A.S.,8541
GRUBHUB HOLDINGS INC.,23844
"GRUPO ANTOLIN-IRAUSA, S.A.",8088
GRUPO ARCOR SOCIEDAD ANONIMA,2814
Grupo Aval Limited,14894
Grupo Financiero HSBC SA de CV,15566
"Grupo Mexico Transportes, S.A. de C.V",15676
Grupo Petrotemex S.A. de C.V.,15608
Grupo Unicomer Co. Ltd,18026
GS Caltex Corporation,14195
GS E&R Corp.,14255
GS Entec Corp.,14326
"GS EPS Co., Ltd.",14271
GS Inima Brasil Ltda.,4265
GS INIMA INDUSTRIAL S.A.,4496
"GS Power Co., Ltd.",14218
GTB Finance B.V.,16253
GTH Finance B.V.,16407
GTLK EUROPE CAPITAL DESIGNATED ACTIVITY COMPAN,11075
GTLK EUROPE DESIGNATED ACTIVITY COMPANY,11058
GTLK-1520 OOO,17291
"GTP ACQUISITION PARTNERS I, LLC",23246
Guacolda Energia S.A.,5795
Guagdong Datang Internat ional Chaozhou Power,6686
"Guangdong Giant Leap Construction Co., Ltd.",6892
"Guangxi Construction Engineering Group Co., Lt",6704
Guangyuan City Construction Investment Group C,7072
"Guangzhou Asset Management Co., Ltd.",7125
"Guangzhou City Construction & Development Co.,",6771
Guangzhou Hejing Real Estate Development Limit,6947
"Guangzhou Panyu Agile Realty Development Co.,",6958
"Guangzhou Paper Co., Ltd.",6439
Guangzhou Tianjian Real Estate Development Co.,6885
"Guangzhou Times Holdings Group Co., Ltd.",6911
Guara Norte S.a r.l.,4540
GuideOne Life Insurance Company,21841
GUIMARANIA I SOLAR SPE S.A.,4534
GUIMARANIA II SOLAR SPE S.A.,4494
"Guipuzcoano Capital, Sociedad Anonima Uniperso",8020
"Guizhou Kailin Co., Ltd.",6465
"Gulf South Pipeline Company, LP",21980
"GULFSTREAM NATURAL GAS SYSTEM, L.L.C.",22016
"GUOHUA LIFE INSURANCE CO., LTD",7255
"Guoren Property and Casualty Insurance Co.,Ltd",7267
GUSAP III LP,24925
GWYNT Y MOR OFTO PLC,9715
"GXS Worldwide, Inc.",22945
GYP HOLDINGS III CORP.,23849
H&R GmbH & Co. KGaA,7788
H.J. Heinz Finance Company,21721
H.J. Heinz Finance UK Plc,9078
HADOTI POWER TRANSMISSION SERVICE LIMITED,11837
Haimen Zhongnan Investment Development (Intern,7162
HALDIA ENERGY LIMITED,11609
"Halfmoon Parent, Inc.",24711
HALK FAKTORING ANONIM SIRKETI,18286
Halk Leasing Finansal Kiralama A.S.,18262
HALK VARLIK KIRALAMA ANONIM SIRKETI,18284
HALK YATIRIM MENKUL DEGERLER ANONIM SIRKETI,18273
"Halyard Health, Inc",24001
HAMMERSON IRELAND FINANCE DESIGNATED ACTIVITY,11093
Hanalogis No.1,14625
"Hanam Energy Service Co., Ltd.",14403
HANASK CARD,14355
Hancock Bank,22163
Hancock Bank of Louisiana,22015
Handelsbanken Capital Markets,17540
HANDELSBANKEN PLC,9908
Hanergy Solar Group Ltd,10271
HANMI BANK,22693
Hannover Finance ( Luxembourg) S.A.,15123
"Hannover Finance, Inc.",21753
HANOVER STREET FINANCE LIMITED,12438
Hanson Australia Funding Limited,3291
HANSTEEN (JERSEY) SECURITIES LIMITED,12466
Hanwha Advanced Materials Corporation,14212
Hanwha Engineering & Construction Corp.,14217
"Hanwha Hotels & Resorts CO., LTD.",14209
Hapoalim Hanpakot Limited,11159
Hapoalim International N.V.,7365
"Happy Life Insurance Co., Ltd.",6953
HARKAND FINANCE INC.,15462
"HARRISON STREET REAL ESTATE CAPITAL, LLC",23253
Hartford Life Global Funding Trusts,21940
HARVEST INTERNATIONAL COMPANY,7073
HASAUD STEEL LIMITED,12008
HASTOE CAPITAL PLC,9519
HASTOE HOUSING ASSOCIATION LIMITED,9520
HAT HOLDINGS I LLC,24871
HAVEN FUNDING (32) PLC,9021
HAVEN FUNDING PLC,9019
Haven Trust Bank Florida,22644
"HAWAIIAN BRAND INTELLECTUAL PROPERTY, LTD.",15046
"HBC Co.,Ltd.",13655
HCL AMERICA INC.,25148
HCN Canadian Holdings-1 LP,5347
HDFC EDUCATION AND DEVELOPMENT SERVICES PRIVAT,11889
HDFC ERGO GENERAL INSURANCE COMPANY LIMITED,11747
HDFC ERGO HEALTH INSURANCE LIMITED,11784
HDFC PROPERTY VENTURES LIMITED,11924
HDFC SECURITIES LIMITED,11607
HDI ASSICURAZIONI S.P.A.,12270
He Sheng Yuan Guo Ji Kong Gu You Xian Gong Si,6622
Healthsouth Corp.,1334
"Healthways, Inc.",19428
HEATHROW AIRPORT HOLDINGS LIMITED,9279
HEATHROW FINANCE PLC,9473
Heathrow Funding Limited,9378
"HEDGEPATH PHARMACEUTICALS, INC.",23670
"HeeMang Sunlight Power Co., Ltd",14486
Heinz Brasil S.A.,4441
"Hejun Shunze Investment Co., Limited",25408
Helical Bar (Jersey) Limited,12474
Helsingin Seudun Osuuspankki,8228
HEP d.d.,10670
HERAMBA RENEWABLES LIMITED,11801
HERC RENTALS INC.,22325
HERC SPINOFF ESCROW ISSUER LLC,24336
Hero Asia Investment Limited,10471
HESS INFRASTRUCTURE PARTNERS LP,24212
HETA ASSET RESOLUTION AG,2880
HEXION ESCROW CORPORATION,21997
Heze High Tech City Construction Investment Co,7269
HFS Helvetic Financial Services AG,5658
HGI Group Limited,9645
"HI OCEANCOMMIT 12TH Co., Ltd.",14627
HICL Infrastructure Company Limited,10025
HICL Infrastructure Company Limited,9983
"Hidroelectrica Del Cantabrico, S.A.",7985
Hidrovias International Finance S.a r.l.,15374
High Grade Asset Backed S.A.,15186
Highland Holdings S.a r.l.,15418
Hijrah Pertama Berhad,15861
HIKMA FINANCE USA LLC,25023
Hill Valley Participacoes S.A.,4382
"Hillbrook Insurance Company, Inc.",23007
HILTON DOMESTIC OPERATING COMPANY INC.,24379
HILTON ESCROW ISSUER LLC,24364
Himalayan Expressway Limited,11616
HIMALIA PLC,9451
HINDUPUR SOLAR PARK PRIVATE LIMITED,11764
Hinsdale Bank & Trust Company,22116
Hipototta No. 5 plc,10967
"Hirokou-Giken Co.,Ltd.",13646
HIROSHIMA FINANCE (CAYMAN) LTD,14699
Hiroshima Preferred Capital Cayman Limited,14932
Hirslanden AG,5645
Hiscox Limited,1342
Historic TW Inc.,21390
HIT Finance BV,16248
Hitachi International Treasury Ltd,17805
"HITO-Communications,Inc.",13617
HKCG (Finance) Limited,10406
HLA Holdings Sdn Berhad,15936
HLF Credit (Perak) Bhd,15880
"HLF FINANCING SARL, LLC",24704
HLP Finance Limited,25247
"HLSS HOLDINGS, LLC",25132
HMC Mortgage Notes 101 PLC,9160
HMC Mortgage Notes 2 PLC,9161
"HNA Airport Group Co., Ltd.",6482
HOIST Kredit Aktiebolag,17567
HOLDELIS S.A.S.,8569
HOLDGROVE LIMITED,7384
HOLDING D'INFRASTRUCTURES DE TRANSPORT S.A.S.,8469
Holmes Master Issuer plc,9316
Home Federal Bank (Sioux Falls),23064
Home Obligors Mortgage Enhanced Securities (Pr,25583
Home Trust Company,5103
"HOMER CITY GENERATION, L.P.",23517
HOMER FINANCE NO 3 PLC,9050
Hong Kong Red Star Macalline Universal Home Fu,10575
Ho-Ping Power Company,18467
Hopson Capital International Group Co Ltd,25421
Horse Gallop Finance Limited,25404
Horsepower Finance Limited,25305
HOSPITAL ESPERANCA SA,4339
HOSPITALIA EASTERN PRIVATE LIMITED,11804
"HOTEIS TIVOLI, S.A.",17066
