Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
Swiss Re Solutions Holding Corp.,21278,Swiss Re,115142,90,"[('Swiss Re', 90), ('Corporation Holding', 90), ('AKB Corporation Holding', 86), ('AKG Holding', 86), ('Automotive Solutions', 86), ('Continental Holding', 86), ('Di Janj Holding', 86), ('Ekoinvest Holding', 86), ('Energoremont Holding', 86), ('Enice Holding', 86)]"
Tanger Properties Limited Partnership,21279,Roper,67830,90,"[('Roper', 90), ('Artner', 90), ('Capital Partners', 90), ('Capital Properties', 90), ('Capital Properties', 90), ('Allstate Properties Limited Partnership', 87), ('D J Properties', 86), ('Inn Properties', 86), ('Kurts Properties', 86), ('State Properties', 86)]"
Orchard Supply Hardware Stores Corporation,21280,Orchard Supply Hardware Stores Corporation,208440,100,"[('Orchard Supply Hardware Stores Corporation', 100), ('Orchard Supply Hardware Street', 93), ('Store Capital', 90), ('Limited Stores', 90), ('ADG Global Supply', 86), ('Orchard Petroleum', 86), ('Dominion Stores', 86), ('Hart Stores', 86), (""Pennington's Stores"", 86), (""Sobeys Stores 'A'"", 86)]"
Koppers Inc.,21282,Koppers,197397,100,"[('Koppers', 100), ('Koppers', 100), ('Industry Petroq Koppers', 90), ('Kopp', 90), ('Sigdo Koppers', 90), ('Kop', 90), ('RS', 90), ('Koppers Holdings', 90), ('Koppers Holdings (Frankfurt)', 90), ('Koppers Holdings (XETRA)', 90)]"
"GST Telecommunications, Inc.",21283,GST Telecommunications,236866,100,"[('GST Telecommunications', 100), ('GST Telecommunications', 100), ('SA Telecommunications', 95), ('Net Telecommunications', 91), ('Star Telecommunnications', 91), ('MCS Telecommunications', 91), ('Ion', 90), ('Capital Communication', 90), ('LEC', 90), ('NIC', 90)]"
The Provident Bank,21284,ENT,1607,90,"[('ENT', 90), ('T Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
PVNGS II Funding Corp. Inc.,21285,Ask Funding,318,86,"[('Ask Funding', 86), ('FI Imobiliario Tourmalet II Sen B', 86), ('Perls II Trust Perpetual Exchequer Resettable SEC', 86), ('Berkeley Capital II', 86), ('Canadian Resources Income Trust II Unit', 86), ('Connor Clark and Lunn Conservative Income Fund II Units', 86), ('Connor Clark and Lunn Global Financials Fund II', 86), ('CRA Phase II', 86), ('Excel Latin America Bond Fund II', 86), ('Front Street Performance Fund II Units', 86)]"
Comerica Bank,21286,Security Bank,200310,90,"[('Security Bank', 90), ('IC', 90), ('ICA AB', 90), ('OM', 90), ('Security Bank', 90), ('CA', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
"ICG Holdings, Inc.",21287,CGS Holdings,1072,92,"[('CGS Holdings', 92), ('IMC Holdings', 92), ('CIC Holdings', 92), ('IPC Holdings', 92), ('ITC Holdings', 92), ('TIG Holdings', 92), ('IDC Holdings', 92), ('ACG Holdings', 92), ('IDG Holdings', 92), ('IAG Holdings', 92)]"
RELX Capital Inc.,21288,Relx,124441,100,"[('Relx', 100), ('Relx', 100), ('El Corporation', 90), ('X', 90), ('Relx PLC Class C', 90), ('Relx Group PLC', 90), ('Re Capital', 90), ('Re Capital', 90), ('Relx BDR', 90), ('Relx NV Class B', 90)]"
ERAC USA FINANCE LLC,21289,RAC,49978,90,"[('RAC', 90), ('INA', 90), ('NC&', 90), ('China Finance Holding Company', 86), ('North Ryde Community Finance', 86), ('Minerva Finance and Investment', 86), ('Paramount Ventures and Finance A', 86), ('Petrobras Inernational Finance Company', 86), ('3A Finance', 86), ('Alon USA Partners Com Units', 86)]"
CILCORP Inc.,21290,Cilcorp,63560,100,"[('Cilcorp', 100), ('CIL Securities', 90), ('CIL Securities', 90), ('LC Corporation', 90), ('Oilcorp', 86), ('R R Securities', 86), ('Calcorp', 86), ('Silcorp', 86), ('Citicorp', 80), ('Clubcorp', 80)]"
"PNC Bank, National Association",21291,National,222336,90,"[('National', 90), ('Security Bank', 90), ('National', 90), ('National', 90), ('Security Bank', 90), ('Security Bank', 90), ('National', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
COMERICA BANK TEXAS,21292,Security Bank,200310,90,"[('Security Bank', 90), ('ICA AB', 90), ('Security Bank', 90), ('Security Bank', 90), ('EXA', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Comerica', 90)]"
SUN COMMUNITIES OPERATING LIMITED PARTNERSHIP,21293,Uniti,96499,90,"[('Uniti', 90), ('Artner', 90), ('Capital Partners', 90), ('Sun Communities', 90), ('Opera Limited', 90), ('Sun International', 86), ('Central Sun Mining', 86), ('CI Master Partnership', 86), ('Desert Sun Mining', 86), ('Golden Sun Leisure', 86)]"
NATIONWIDE MUTUAL INSURANCE COMPANY,21294,Trust Company,4284,90,"[('Trust Company', 90), ('Nationwide Capital', 90), ('Mutual', 90), ('Nationwide Capital', 90), ('Nationwide Life Insurance Company', 88), ('Bakixanov Company', 86), ('Burns Philp and Company', 86), ('Colonial Mutual Life', 86), ('Company On', 86), ('Contax Holding Company', 86)]"
NEW YORK LIFE INSURANCE COMPANY,21295,Allstate Life Insurance Company New York,62204,95,"[('Allstate Life Insurance Company New York', 95), ('ML Life Insurance Company of New York', 95), ('Life', 90), ('Trust Company', 90), ('Life', 90), ('Life', 90), ('Life', 90), ('SBI Life Insurance Company', 87), ('Bakixanov Company', 86), ('Beida New Energy', 86)]"
The Prudential Insurance Company of America,21296,Trust Company,4284,90,"[('Trust Company', 90), ('Prudential', 90), ('Prudential', 90), ('Prudential', 90), ('Arthur Yates and Company', 86), ('Bakixanov Company', 86), ('Bank of Western Australia', 86), ('Bank of Melbourne', 86), ('Burns Philp and Company', 86), ('Centro Shopping America Trust', 86)]"
Metropolitan Life Insurance Company,21297,Trust Company,4284,90,"[('Trust Company', 90), ('Metropolitan Trust', 90), ('Metropolitan Life', 90), ('Metropolitan Trust', 90), ('Metro AG', 90), ('Metro AG', 90), ('Metro AG', 90), ('Metro AG', 90), ('SBI Life Insurance Company', 87), ('Aeyna Life and Casualty', 86)]"
Dean Holding Company,21298,Trust Company,4284,90,"[('Trust Company', 90), ('Jeeran Holding Company', 90), ('MPA', 90), ('LDI Corporation', 90), ('Yang Holding Company', 90), ('DEA Capital', 90), ('Corporation Holding', 90), ('W Holding Company', 89), ('Toleman Holding Company', 88), ('DCP Holding Company', 87)]"
"BBVA Compass Bancshares, Inc.",21299,Compass Bancshares,71405,95,"[('Compass Bancshares', 95), ('MPA', 90), ('A-Com', 90), ('Share', 90), ('Security Banc', 90), ('Ares Capital', 90), ('BBVA Banco BHIF', 86), ('BBVA Capital Funding', 86), ('BBVA Bancomer', 86), ('Compass Group Sociedad Administradora', 86)]"
