Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
COMBIMATRIX CORPORATION,18833,Combimatrix,59505,100,"[('Combimatrix', 100), ('Combi', 90), ('IX', 90), ('OM', 90), ('At Trust', 90), ('Matrix', 90), ('Matrix', 90), ('Matrix', 90), ('RIX', 90), ('IM', 90)]"
"Clifton Savings Bancorp, Inc.",18840,Clifton Savings Bancorp (Berlin),285351,95,"[('Clifton Savings Bancorp (Berlin)', 95), ('Bancorp', 90), ('Bancorp', 90), ('Savin', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Capital Savings Bancorp', 90), ('Security Banc', 90), ('AVI', 90)]"
American Superconductor Corporation,18842,American Superconductor,135549,100,"[('American Superconductor', 100), ('American (Mexico) Superconductor', 95), ('American (BRN) Superconductor', 95), ('American Superconductor (Frankfurt)', 95), ('American Superconductor (XETRA)', 95), ('CTO', 90), ('Duc', 90), ('Erco', 90), ('ICA AB', 90), ('American Capital', 90)]"
"General Motors Financial Company, Inc.",18843,Trust Company,4284,90,"[('Trust Company', 90), ('Genera', 90), ('Financial Trust Corporation', 90), ('Gener', 90), ('Otor', 90), ('General', 90), ('Nera', 90), ('Financial Trust Corporation', 90), ('Financial Trust Corporation', 90), ('RS Financial', 90)]"
"DepoMed, Inc.",18858,OM,43231,90,"[('OM', 90), ('Capital M', 90), ('Depomed Warrants', 90), ('Depomed Unit', 90), ('Depomed (XETRA)', 90), ('D&D', 86), ('Medx', 77), ('Depend', 77), ('Polmed', 77), ('Expomedia Group', 77)]"
Monster Beverage Corporation,18876,Monster Beverage,133011,100,"[('Monster Beverage', 100), ('Monster Beverage BDR', 95), ('Monster Beverage (BRN)', 95), ('Monster Beverage (MIC)', 95), ('Monster Beverage (Lima)', 95), ('Ever', 90), ('Rage', 90), ('Mo', 90), ('Be', 90), (': be AG', 90)]"
"Beneficial Mutual Bancorp, Inc.",18897,Beneficial Bancorp,59208,95,"[('Beneficial Bancorp', 95), ('Bene', 90), ('Beneficial', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Mutual Bancorp', 90), ('Security Banc', 90)]"
Hyperdynamics Corporation,18904,Hyperdynamics,130080,100,"[('Hyperdynamics', 100), ('AM', 90), ('IC', 90), ('ICS', 90), ('ICS', 90), ('Hyper', 90), ('IC', 90), ('AMI', 90), ('CS', 90), ('DY', 90)]"
Chimera Investment Corporation,18905,Chimera Investment,133932,100,"[('Chimera Investment', 100), ('Chimera Investment (XETRA)', 95), ('Investment Trust Corporation', 90), ('ENT', 90), ('Trust Invest', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('INV', 90), ('Mera', 90)]"
"CRYSTAL RIVER CAPITAL, INC.",18907,Crystal River Capital,59613,100,"[('Crystal River Capital', 100), ('Crystal Trust', 90), ('RIV Capital', 90), ('CR Capital', 90), ('Ta', 90), ('Crystal River Capital (Frankfurt)', 90), ('Crystal River Capital (XETRA)', 90), ('Frankland River Olive', 86), ('Little River Goldfield', 86), ('Murray River Development', 86)]"
"DCT Industrial Trust, Inc.",18910,DCT Industrial Trust,59651,100,"[('DCT Industrial Trust', 100), ('DC', 90), ('UST', 90), ('UST', 90), ('Dust', 90), ('IA', 90), ('UST', 90), ('DCT Industrial Trust (Frankfurt)', 90), ('DCT Industrial Trust (XETRA)', 90), ('Cabot Industrial Trust', 87)]"
ENVISION HEALTHCARE CORPORATION,18913,Envision Healthcare,58825,100,"[('Envision Healthcare', 100), ('Envision Healthcare Holdings', 95), ('Ion', 90), ('Vision', 90), ('Car', 90), ('Health', 90), ('HCA', 90), ('Healthcare', 90), ('Ion', 90), ('Visio', 90)]"
"UNIVERSAL COMPRESSION HOLDINGS, INC.",18915,Universal Compression,77891,95,"[('Universal Compression', 95), ('Universal', 90), ('Holdings', 90), ('Holdings', 90), ('Holdings', 90), ('Universal', 90), ('Press Corporation', 90), ('Holdings', 90), ('Univers', 90), ('Universal', 90)]"
First Potomac Realty Trust,18917,First Potomac Realty Trust,59923,100,"[('First Potomac Realty Trust', 100), ('First Potomac Realty (XETRA) Trust', 95), ('Real Security', 90), ('First', 90), ('Firs', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90), ('First', 90)]"
Federal Realty Investment Trust,18918,Federal Realty Investment Trust,133166,100,"[('Federal Realty Investment Trust', 100), ('Federal Realty Investment Trust BDR', 95), ('Federal Realty Investment (XETRA) Trust', 95), ('Investment Trust Corporation', 90), ('Trust Invest', 90), ('Real Security', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Security Federal', 90)]"
Extra Space Storage LP,18928,Extra Space Storage,133208,95,"[('Extra Space Storage', 95), ('Extra Space Storage (Pet)', 91), ('Pace', 90), ('Extra', 90), ('Pace', 90), ('Rage', 90), ('Xtra', 90), ('Space', 90), ('STO', 90), ('Extra Space Storage BDR', 89)]"
"JO-ANN STORES, LLC",18930,JO-Ann Stores,60318,100,"[('JO-Ann Stores', 100), ('Ann', 90), ('Re Capital', 90), ('Re Capital', 90), ('STO', 90), ('Store Capital', 90), ('NN', 90), (""JO-Ann Stores 'B' Non Voting"", 90), ('Limited Stores', 90), ('National Health Stores', 86)]"
HEXION INC.,18931,Hexion Inc,65427,100,"[('Hexion Inc', 100), ('Hexicon', 92), ('Ion', 90), ('X', 90), ('Hexion Holdings B', 90), ('Ion', 90), ('Hexion Specialty Chemicals (Berlin)', 90), ('Dexion', 83), ('Exiqon', 83), ('Exicon', 83)]"
"FIRST CITIZENS BANCORPORATION, INC.",18932,First Citizens Bancorporation,54322,100,"[('First Citizens Bancorporation', 100), ('First', 90), ('Firs', 90), ('First', 90), ('Citizens', 90), ('First', 90), ('First', 90), ('Bancorp', 90), ('Bancorp', 90), ('Citizens', 90)]"
Pharmasset Inc,18944,Pharmasset,60973,100,"[('Pharmasset', 100), ('AR', 90), ('MAS', 90), ('Asset Capital', 90), ('Asset Capital', 90), ('PH Capital', 90), ('MAS', 90), ('PHA', 90), ('SSE', 90), ('RM', 90)]"
Newcastle Investment Corp.,18946,Investment Trust Corporation,48177,90,"[('Investment Trust Corporation', 90), ('Trust Invest', 90), ('E-Invest', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Investment Trust Corporation', 90), ('Cast', 90), ('Newcastle Investments', 87), ('Boeblingen Investment Hong Kong and China', 86), ('Brick Securities Investment Trust', 86)]"
Bank of New England Corporation,18948,Bank of New England,203102,100,"[('Bank of New England', 100), ('Bank of New England', 100), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Land', 90)]"
"RTI Biologics, Inc.",18973,IC,110344,90,"[('IC', 90), ('ICS', 90), ('ICS', 90), ('RTI', 90), ('IC', 90), ('CS', 90), ('RTI Biologics (XETRA)', 90), ('RTI OAO', 86), ('RTI International Metals', 86), ('RTI Income Commerce New', 86)]"
